focal_method,test_prefix,docstring
"public Number getMeanValue(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getMean();
    }
    return result;
}","public void test8787() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    Number number0 = defaultBoxAndWhiskerCategoryDataset0.getMeanValue(0, 0);
    assertEquals(0.0F, number0);
}","/**
 * Returns the mean value for an item.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The mean value.
 *
 * @see #getItem(int, int)
 */"
"public BoxAndWhiskerItem getItem(int row, int column) {
    return (BoxAndWhiskerItem) this.data.getObject(row, column);
}","public void test8888() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getItem((-1), (-123));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Return an item from within the dataset.
 *
 * @param row  the row index.
 * @param column  the column index.
 *
 * @return The item.
 */"
"public Object clone() throws CloneNotSupportedException {
    DefaultBoxAndWhiskerCategoryDataset clone = (DefaultBoxAndWhiskerCategoryDataset) super.clone();
    clone.data = (KeyedObjects2D) this.data.clone();
    return clone;
}","public void test8989() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Object object0 = defaultBoxAndWhiskerCategoryDataset0.clone();
    assertNotSame(object0, defaultBoxAndWhiskerCategoryDataset0);
}","/**
 * Returns a clone of this dataset.
 *
 * @return A clone.
 *
 * @throws CloneNotSupportedException if cloning is not possible.
 */"
"public Comparable getColumnKey(int column) {
    return this.data.getColumnKey(column);
}","public void test9090() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getColumnKey((-1));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns a column key.
 *
 * @param column  the column index (zero-based).
 *
 * @return The column key.
 *
 * @see #getColumnIndex(Comparable)
 */"
"public int getColumnCount() {
    return this.data.getColumnCount();
}","public void test9191() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getColumnCount();
    assertEquals(0, int0);
}","/**
 * Returns the number of columns in the table.
 *
 * @return The column count.
 *
 * @see #getRowCount()
 */"
"public double getCentralValue() {
    return this.lower / 2.0 + this.upper / 2.0;
}","public void test9292() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Range range0 = defaultBoxAndWhiskerCategoryDataset0.getRangeBounds(false);
    assertEquals(0.0, range0.getCentralValue(), 0.01);
}","/**
 * Returns the central value for the range.
 *
 * @return The central value.
 */"
"public int getRowCount() {
    return this.data.getRowCount();
}","public void test9595() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getRowCount();
    assertEquals(0, int0);
}","/**
 * Returns the number of rows in the table.
 *
 * @return The row count.
 *
 * @see #getColumnCount()
 */"
"public Comparable getRowKey(int row) {
    return this.data.getRowKey(row);
}","public void test9696() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getRowKey(1569);
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 1569, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns a row key.
 *
 * @param row  the row index (zero-based).
 *
 * @return The row key.
 *
 * @see #getRowIndex(Comparable)
 */"
"public int getRowIndex(Comparable key) {
    return this.data.getRowIndex(key);
}","public void test9797() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getRowIndex((Comparable) null);
    assertEquals((-1), int0);
}","/**
 * Returns the row index for a given key.
 *
 * @param key  the row key.
 *
 * @return The row index.
 *
 * @see #getRowKey(int)
 */"
"public int getColumnIndex(Comparable key) {
    return this.data.getColumnIndex(key);
}","public void test9898() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getColumnIndex(float0);
    assertEquals((-1), int0);
}","/**
 * Returns the column index for a given key.
 *
 * @param key  the column key.
 *
 * @return The column index.
 *
 * @see #getColumnKey(int)
 */"
"public int getColumnCount() {
    return this.data.getColumnCount();
}","public void test9999() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    assertEquals(1, defaultBoxAndWhiskerCategoryDataset0.getColumnCount());
}","/**
 * Returns the number of columns in the table.
 *
 * @return The column count.
 *
 * @see #getRowCount()
 */"
