id,oracleId,label,projectName,packageName,className,javadocTag,methodJavadoc,methodSourceCode,classJavadoc,oracleSoFar,token,tokenClass,tokenInfo,notes
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,negate,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public PolynomialFunction negate()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,multiply,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public PolynomialFunction multiply(final PolynomialFunction p)],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,polynomialDerivative,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public PolynomialFunction polynomialDerivative()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,derivative,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public UnivariateFunction derivative()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,equals,MethodName,[Object; java.lang; public boolean equals(Object obj)],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,getClass,MethodName,[Object; java.lang; public final native Class<?> getClass()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,toString,MethodName,[Object; java.lang; public String toString()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,hashCode,MethodName,[Object; java.lang; public native int hashCode()],
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients,(,OpeningParenthesis,,
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients(,),ClosingParenthesis,,"This method has no arguments, so the only possible token after the OpeningParenthesis is the ClosingParenthesis"
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients(),.,Period,,"According to grammar, ""instanceof"" could go next, but actually it can't, because this method returns an array of doubles. Also according to grammar, the oracle could end here, or be followed by a LogicalOperator, but it can't, because this clause does not evaluate to true/false"
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients(),#ERROR!,EqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients(),!=,EqIneqOperator,,
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().,length,ClassField,[double\[\];;],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().,clone,MethodName,[Object; java.lang; protected native Object clone() throws CloneNotSupportedException],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().,equals,MethodName,[Object; java.lang; public boolean equals(Object obj)],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().,getClass,MethodName,[Object; java.lang; public final native Class<?> getClass()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().,toString,MethodName,[Object; java.lang; public String toString()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().,hashCode,MethodName,[Object; java.lang; public native int hashCode()],
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length,#ERROR!,EqIneqOperator,,"The period is not a possible token after an int (which is what ""length"" returns)"
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length,!=,EqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length,<,NonEqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length,>,NonEqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length,<=,NonEqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length,>=,NonEqIneqOperator,,
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.getCoefficients().length==,0,S_INT,,
